product_name,quantity,price,date
cherry,31,25.6,2023-10-14
pear,98,15.7,2023-05-16
bread,43,15.4,2021-09-04
cigarettes,75,123.0,2021-06-15
bread,33,15.4,2022-03-07
cherry,85,25.6,2021-10-07
bread,49,15.4,2022-05-22
cherry,77,25.6,2023-07-09
cigarettes,67,123.0,2022-10-19
cherry,90,25.6,2023-10-09
cherry,26,25.6,2021-02-20
apple,14,10.5,2021-09-17
cherry,3,25.6,2023-06-02
mango,59,250.99,2022-10-08
apple,90,10.5,2022-11-03
pear,80,15.7,2022-08-11
apple,95,10.5,2022-08-29
cigarettes,59,123.0,2022-03-30
pear,6,15.7,2022-08-29
pear,88,15.7,2022-10-03
apple,30,10.5,2022-02-18
bread,82,15.4,2022-02-26
bread,70,15.4,2023-08-02
mango,39,250.99,2022-09-29
apple,84,10.5,2023-07-09
cigarettes,4,123.0,2023-06-13
cigarettes,9,123.0,2022-11-09
bread,40,15.4,2023-09-05
apple,69,10.5,2021-02-14
cigarettes,77,123.0,2022-10-15
apple,15,10.5,2023-07-30
cigarettes,19,123.0,2023-10-24
apple,83,10.5,2023-03-15
pear,13,15.7,2021-09-10
apple,55,10.5,2023-01-13
mango,44,250.99,2023-07-11
mango,98,250.99,2022-04-21
bread,13,15.4,2023-10-18
apple,37,10.5,2023-03-29
cigarettes,50,123.0,2023-01-23
bread,32,15.4,2021-06-21
cigarettes,44,123.0,2022-03-16
cigarettes,70,123.0,2021-10-25
pear,36,15.7,2023-08-07
mango,17,250.99,2021-04-22
pear,4,15.7,2021-10-04
bread,61,15.4,2022-08-21
bread,42,15.4,2022-02-27
mango,36,250.99,2023-06-18
mango,23,250.99,2021-03-23
apple,39,10.5,2021-10-23
pear,4,15.7,2021-06-24
pear,27,15.7,2023-01-22
pear,63,15.7,2022-08-02
cigarettes,91,123.0,2021-05-26
mango,34,250.99,2022-04-03
cigarettes,72,123.0,2021-08-08
pear,84,15.7,2021-10-25
cherry,94,25.6,2021-04-13
apple,92,10.5,2023-04-11
bread,90,15.4,2022-07-15
apple,21,10.5,2023-09-03
cigarettes,86,123.0,2023-04-01
cigarettes,13,123.0,2022-07-08
mango,32,250.99,2023-01-27
cherry,19,25.6,2021-08-27
apple,65,10.5,2023-11-25
mango,48,250.99,2023-01-21
bread,71,15.4,2022-05-02
mango,44,250.99,2022-06-11
cherry,13,25.6,2023-03-28
mango,54,250.99,2023-03-07
mango,15,250.99,2021-11-26
cigarettes,98,123.0,2021-11-16
pear,49,15.7,2023-11-12
cigarettes,7,123.0,2021-10-11
pear,72,15.7,2022-06-11
cigarettes,97,123.0,2022-11-14
bread,85,15.4,2022-02-10
mango,16,250.99,2023-06-03
cigarettes,23,123.0,2021-07-18
mango,57,250.99,2023-03-07
cherry,14,25.6,2022-06-29
cherry,95,25.6,2022-07-18
apple,66,10.5,2021-01-24
apple,2,10.5,2022-06-20
mango,96,250.99,2023-04-21
mango,46,250.99,2022-10-16
pear,3,15.7,2022-04-12
bread,3,15.4,2022-04-16
bread,45,15.4,2021-10-18
bread,55,15.4,2023-05-14
cigarettes,86,123.0,2023-11-25
apple,61,10.5,2021-08-10
apple,55,10.5,2021-01-15
cigarettes,95,123.0,2023-04-21
cigarettes,5,123.0,2023-10-20
apple,45,10.5,2023-05-02
cigarettes,76,123.0,2022-11-14
bread,5,15.4,2021-02-19
mango,23,250.99,2021-11-02
pear,83,15.7,2023-03-08
pear,66,15.7,2021-03-16
bread,8,15.4,2023-08-01
cigarettes,75,123.0,2021-09-17
cherry,4,25.6,2021-07-01
mango,63,250.99,2021-10-25
mango,55,250.99,2021-04-29
mango,7,250.99,2023-10-22
cherry,80,25.6,2021-07-02
apple,26,10.5,2021-07-02
cigarettes,28,123.0,2022-09-17
apple,93,10.5,2023-07-30
cigarettes,47,123.0,2022-11-25
cherry,47,25.6,2023-09-11
cherry,65,25.6,2023-08-23
apple,10,10.5,2022-04-02
apple,83,10.5,2022-08-19
mango,41,250.99,2021-02-10
bread,29,15.4,2023-03-04
cherry,4,25.6,2021-01-13
cherry,64,25.6,2022-10-05
mango,37,250.99,2021-04-10
bread,74,15.4,2021-09-11
cigarettes,48,123.0,2021-01-21
cherry,30,25.6,2023-09-20
apple,64,10.5,2021-05-30
pear,67,15.7,2022-04-04
cigarettes,59,123.0,2023-11-16
bread,84,15.4,2021-03-14
bread,16,15.4,2021-08-24
mango,51,250.99,2023-01-04
bread,26,15.4,2021-04-03
cherry,11,25.6,2022-08-29
cigarettes,65,123.0,2021-11-16
pear,30,15.7,2023-05-03
cherry,36,25.6,2021-09-08
cherry,26,25.6,2022-08-04
mango,86,250.99,2023-01-29
cigarettes,3,123.0,2022-03-02
bread,46,15.4,2022-01-01
cherry,71,25.6,2022-02-14
cigarettes,84,123.0,2023-06-28
bread,45,15.4,2023-08-19
apple,92,10.5,2022-10-12
mango,22,250.99,2022-01-26
bread,15,15.4,2022-07-14
apple,9,10.5,2023-05-08
apple,61,10.5,2021-07-25
cigarettes,54,123.0,2023-02-23
apple,14,10.5,2021-09-11
apple,55,10.5,2021-06-01
apple,7,10.5,2022-07-03
bread,2,15.4,2021-09-29
bread,61,15.4,2023-05-04
bread,20,15.4,2023-07-15
pear,18,15.7,2021-11-05
bread,9,15.4,2023-04-08
cigarettes,69,123.0,2022-05-06
mango,63,250.99,2022-09-24
cigarettes,45,123.0,2023-04-11
cigarettes,29,123.0,2021-04-08
cherry,35,25.6,2023-09-07
pear,97,15.7,2022-06-17
cigarettes,9,123.0,2022-09-16
bread,84,15.4,2023-05-16
cherry,34,25.6,2022-08-15
mango,24,250.99,2023-10-02
mango,82,250.99,2021-04-22
bread,68,15.4,2022-08-09
pear,22,15.7,2023-04-18
bread,22,15.4,2022-05-25
apple,93,10.5,2022-09-13
pear,95,15.7,2023-09-04
apple,70,10.5,2023-10-05
mango,86,250.99,2023-02-06
apple,18,10.5,2022-06-19
bread,23,15.4,2021-09-03
apple,49,10.5,2021-09-22
apple,30,10.5,2023-01-10
pear,55,15.7,2023-11-03
apple,75,10.5,2022-10-21
pear,99,15.7,2021-09-24
cherry,98,25.6,2022-05-11
bread,46,15.4,2023-04-23
apple,6,10.5,2022-02-11
cherry,51,25.6,2022-06-12
mango,33,250.99,2022-11-23
apple,86,10.5,2023-07-12
mango,24,250.99,2021-01-08
mango,68,250.99,2022-04-13
pear,55,15.7,2023-06-03
mango,68,250.99,2023-08-23
pear,95,15.7,2021-05-03
bread,16,15.4,2023-06-06
apple,60,10.5,2022-11-25
apple,41,10.5,2021-02-06
apple,56,10.5,2021-10-11
apple,76,10.5,2023-06-15
pear,75,15.7,2023-02-19
apple,88,10.5,2022-11-01
apple,91,10.5,2023-10-23
mango,9,250.99,2023-02-06
bread,89,15.4,2022-03-28
mango,50,250.99,2021-05-06
mango,85,250.99,2023-09-14
cigarettes,21,123.0,2021-06-10
cherry,23,25.6,2022-07-19
cigarettes,27,123.0,2021-04-10
apple,26,10.5,2023-10-28
apple,63,10.5,2022-05-08
pear,72,15.7,2023-05-02
apple,61,10.5,2021-01-06
apple,78,10.5,2023-09-02
mango,83,250.99,2023-11-06
cigarettes,71,123.0,2022-07-28
cherry,30,25.6,2023-11-17
mango,21,250.99,2023-08-26
bread,69,15.4,2023-10-03
apple,41,10.5,2022-02-13
apple,33,10.5,2022-07-10
cigarettes,27,123.0,2023-07-08
apple,23,10.5,2022-09-09
cigarettes,40,123.0,2023-09-05
cherry,3,25.6,2021-04-25
cigarettes,51,123.0,2023-08-30
cigarettes,41,123.0,2022-01-18
cherry,36,25.6,2022-02-02
bread,75,15.4,2023-08-29
bread,13,15.4,2022-02-17
cherry,60,25.6,2021-02-20
apple,81,10.5,2023-09-19
bread,29,15.4,2021-02-16
mango,71,250.99,2022-10-22
cherry,93,25.6,2022-04-13
pear,38,15.7,2023-02-16
cherry,26,25.6,2021-09-26
bread,79,15.4,2022-02-07
bread,71,15.4,2023-10-28
cherry,61,25.6,2023-04-11
pear,6,15.7,2021-10-25
bread,93,15.4,2023-04-23
pear,18,15.7,2022-04-05
pear,2,15.7,2022-08-19
apple,82,10.5,2022-01-09
cherry,47,25.6,2023-03-06
apple,71,10.5,2023-04-16
cigarettes,46,123.0,2023-01-07
bread,20,15.4,2021-06-24
mango,63,250.99,2021-03-16
cherry,66,25.6,2021-07-28
apple,91,10.5,2021-10-30
pear,1,15.7,2021-04-09
cherry,81,25.6,2022-04-06
cigarettes,81,123.0,2023-07-29
apple,79,10.5,2023-10-10
cigarettes,46,123.0,2022-09-07
apple,24,10.5,2021-04-23
bread,99,15.4,2021-06-20
mango,25,250.99,2023-09-09
bread,68,15.4,2021-09-05
apple,11,10.5,2022-06-12
apple,37,10.5,2021-03-18
mango,97,250.99,2022-02-02
cigarettes,19,123.0,2022-01-16
pear,60,15.7,2022-02-24
apple,95,10.5,2023-07-12
bread,18,15.4,2022-09-28
mango,62,250.99,2021-06-16
cigarettes,96,123.0,2021-02-26
pear,23,15.7,2021-03-07
pear,1,15.7,2022-07-11
pear,26,15.7,2021-04-27
cherry,46,25.6,2022-01-08
pear,45,15.7,2021-09-06
cigarettes,72,123.0,2022-11-15
cherry,10,25.6,2021-06-30
bread,25,15.4,2023-08-12
mango,49,250.99,2023-07-14
cherry,62,25.6,2021-04-14
pear,32,15.7,2021-11-07
cherry,75,25.6,2022-09-20
mango,76,250.99,2021-03-10
pear,27,15.7,2023-07-19
mango,45,250.99,2022-09-14
cigarettes,44,123.0,2021-11-11
bread,16,15.4,2023-05-02
cigarettes,73,123.0,2022-01-26
cigarettes,82,123.0,2022-03-25
bread,45,15.4,2021-04-17
apple,58,10.5,2022-05-23
apple,23,10.5,2023-08-08
pear,45,15.7,2022-01-23
pear,39,15.7,2023-07-27
cigarettes,25,123.0,2022-11-17
cigarettes,39,123.0,2021-06-28
cigarettes,56,123.0,2021-09-22
cigarettes,91,123.0,2021-08-14
pear,51,15.7,2022-07-03
pear,68,15.7,2022-03-11
cigarettes,60,123.0,2023-09-25
cherry,21,25.6,2023-02-26
bread,32,15.4,2021-09-01
cigarettes,57,123.0,2021-02-22
cherry,30,25.6,2022-06-08
apple,38,10.5,2023-11-05
cherry,88,25.6,2023-08-26
bread,74,15.4,2023-10-23
cigarettes,9,123.0,2021-03-20
cigarettes,45,123.0,2022-05-14
apple,15,10.5,2022-11-29
bread,9,15.4,2023-05-23
bread,12,15.4,2023-03-24
mango,85,250.99,2022-03-18
apple,57,10.5,2023-01-22
pear,98,15.7,2023-06-21
mango,88,250.99,2022-06-24
cigarettes,59,123.0,2021-08-25
cherry,83,25.6,2023-07-16
cherry,44,25.6,2023-04-15
mango,70,250.99,2022-10-21
cherry,58,25.6,2022-03-25
cigarettes,66,123.0,2021-02-22
pear,40,15.7,2023-06-02
mango,85,250.99,2022-03-16
cherry,28,25.6,2021-03-08
mango,77,250.99,2023-11-14
mango,54,250.99,2023-08-29
bread,76,15.4,2023-01-25
pear,65,15.7,2021-10-06
pear,89,15.7,2023-09-12
mango,83,250.99,2021-08-04
cherry,28,25.6,2022-07-03
pear,92,15.7,2023-03-19
apple,41,10.5,2023-08-09
pear,50,15.7,2023-02-07
cigarettes,76,123.0,2022-02-24
bread,47,15.4,2022-03-20
cigarettes,12,123.0,2021-02-14
apple,33,10.5,2023-10-21
cherry,72,25.6,2021-02-14
pear,83,15.7,2022-05-18
cigarettes,11,123.0,2021-08-09
apple,42,10.5,2022-09-10
pear,84,15.7,2021-07-06
cherry,4,25.6,2023-03-29
cigarettes,77,123.0,2021-07-25
cigarettes,61,123.0,2021-10-28
bread,95,15.4,2023-06-21
bread,87,15.4,2022-08-05
mango,27,250.99,2023-04-07
apple,2,10.5,2021-05-23
cherry,76,25.6,2023-09-24
apple,16,10.5,2023-01-17
bread,18,15.4,2023-07-24
cherry,7,25.6,2022-05-27
cigarettes,28,123.0,2021-02-23
mango,94,250.99,2021-01-19
pear,49,15.7,2022-10-02
cherry,20,25.6,2022-10-19
cherry,88,25.6,2022-02-08
bread,18,15.4,2022-06-21
apple,60,10.5,2021-05-23
pear,78,15.7,2022-06-04
cherry,62,25.6,2022-01-22
cigarettes,17,123.0,2022-08-26
cherry,79,25.6,2023-09-01
cherry,15,25.6,2022-09-18
cigarettes,71,123.0,2021-05-02
apple,43,10.5,2023-08-06
cherry,5,25.6,2023-06-06
bread,78,15.4,2022-05-26
apple,98,10.5,2023-05-29
apple,34,10.5,2021-04-09
cherry,93,25.6,2021-08-05
pear,74,15.7,2023-03-23
mango,95,250.99,2023-10-26
bread,5,15.4,2023-11-25
pear,87,15.7,2023-01-29
mango,87,250.99,2021-05-14
bread,16,15.4,2022-08-29
pear,21,15.7,2022-04-09
pear,20,15.7,2021-04-05
apple,28,10.5,2021-01-02
mango,2,250.99,2023-07-14
pear,9,15.7,2022-08-10
apple,50,10.5,2021-10-28
apple,80,10.5,2023-05-04
mango,97,250.99,2023-04-30
mango,95,250.99,2022-06-17
apple,69,10.5,2023-06-14
apple,23,10.5,2023-06-24
mango,10,250.99,2021-08-04
cherry,63,25.6,2023-01-03
bread,71,15.4,2023-08-28
cherry,46,25.6,2022-06-09
pear,40,15.7,2023-07-19
cigarettes,88,123.0,2021-07-24
apple,33,10.5,2023-09-14
mango,63,250.99,2022-01-05
pear,56,15.7,2023-04-03
apple,85,10.5,2023-11-23
cigarettes,22,123.0,2022-01-08
cherry,34,25.6,2021-10-26
bread,46,15.4,2023-05-14
mango,67,250.99,2023-06-27
cherry,69,25.6,2022-10-17
pear,48,15.7,2022-05-25
apple,4,10.5,2021-07-05
bread,75,15.4,2021-06-28
bread,59,15.4,2022-06-15
cigarettes,64,123.0,2021-08-12
mango,68,250.99,2023-08-06
mango,97,250.99,2022-09-25
pear,4,15.7,2023-04-02
bread,89,15.4,2021-03-29
mango,60,250.99,2022-02-04
cigarettes,26,123.0,2022-06-02
cherry,15,25.6,2022-05-08
pear,44,15.7,2022-11-26
mango,3,250.99,2023-01-28
bread,44,15.4,2021-04-08
pear,72,15.7,2021-03-07
cherry,43,25.6,2022-05-05
mango,50,250.99,2022-08-05
cigarettes,83,123.0,2021-11-22
cherry,86,25.6,2023-01-28
bread,58,15.4,2023-04-07
cigarettes,53,123.0,2023-07-27
cherry,24,25.6,2021-05-02
mango,95,250.99,2022-06-20
cigarettes,34,123.0,2023-01-11
cigarettes,96,123.0,2022-01-23
apple,12,10.5,2023-10-21
pear,44,15.7,2021-02-09
mango,26,250.99,2021-09-08
pear,79,15.7,2021-03-18
cigarettes,74,123.0,2023-10-22
apple,32,10.5,2021-02-13
cherry,93,25.6,2023-09-12
bread,91,15.4,2022-09-02
cigarettes,9,123.0,2023-11-28
apple,5,10.5,2023-05-15
apple,97,10.5,2023-06-17
cherry,30,25.6,2022-02-18
pear,99,15.7,2021-02-02
cigarettes,56,123.0,2023-03-13
cherry,55,25.6,2023-07-22
mango,92,250.99,2021-07-06
bread,76,15.4,2023-10-27
cigarettes,58,123.0,2023-06-30
apple,3,10.5,2023-04-30
apple,97,10.5,2022-02-14
bread,80,15.4,2023-11-10
cherry,57,25.6,2022-11-26
bread,22,15.4,2023-10-28
cigarettes,84,123.0,2022-03-10
bread,88,15.4,2022-06-30
bread,79,15.4,2023-07-02
mango,94,250.99,2022-11-29
pear,50,15.7,2022-03-11
cigarettes,99,123.0,2021-10-13
pear,10,15.7,2023-03-04
apple,67,10.5,2022-06-11
cigarettes,41,123.0,2023-03-23
apple,21,10.5,2023-02-04
cigarettes,41,123.0,2022-11-14
apple,22,10.5,2023-06-24
mango,20,250.99,2021-05-10
cherry,16,25.6,2021-09-03
apple,42,10.5,2023-05-25
apple,69,10.5,2023-08-22
cigarettes,74,123.0,2022-06-03
pear,53,15.7,2021-06-28
pear,16,15.7,2022-09-10
bread,23,15.4,2021-09-18
cigarettes,66,123.0,2023-07-06
mango,69,250.99,2023-08-17
mango,72,250.99,2022-03-25
cigarettes,34,123.0,2023-04-18
bread,51,15.4,2023-07-12
cherry,33,25.6,2023-03-13
apple,3,10.5,2023-06-22
pear,37,15.7,2021-06-19
apple,55,10.5,2022-06-10
cherry,33,25.6,2023-02-08
bread,46,15.4,2022-06-02
cherry,12,25.6,2023-03-14
bread,94,15.4,2023-08-04
cigarettes,29,123.0,2022-02-21
apple,50,10.5,2023-06-18
cigarettes,23,123.0,2023-10-09
cherry,36,25.6,2023-06-03
cigarettes,24,123.0,2021-01-22
apple,97,10.5,2022-09-22
bread,23,15.4,2023-02-12
pear,18,15.7,2021-06-15
pear,27,15.7,2022-03-18
mango,70,250.99,2022-05-04
cigarettes,86,123.0,2021-02-28
cherry,87,25.6,2023-09-03
apple,6,10.5,2023-02-19
apple,20,10.5,2023-01-03
bread,98,15.4,2023-05-24
bread,58,15.4,2022-07-29
bread,74,15.4,2023-08-06
apple,45,10.5,2021-02-14
bread,66,15.4,2023-04-22
cigarettes,82,123.0,2023-11-09
cigarettes,16,123.0,2022-11-01
pear,25,15.7,2022-01-18
bread,59,15.4,2023-09-21
mango,16,250.99,2023-07-22
pear,1,15.7,2023-05-14
apple,30,10.5,2023-02-07
bread,2,15.4,2023-05-06
cigarettes,69,123.0,2021-04-20
apple,99,10.5,2023-11-15
cherry,16,25.6,2023-08-28
bread,58,15.4,2022-04-30
cigarettes,12,123.0,2022-10-09
mango,19,250.99,2023-10-05
cigarettes,30,123.0,2021-06-05
pear,75,15.7,2023-08-16
cigarettes,94,123.0,2022-10-12
apple,38,10.5,2022-03-07
cigarettes,62,123.0,2023-06-19
bread,36,15.4,2022-10-15
bread,17,15.4,2023-11-16
apple,65,10.5,2023-08-02
bread,1,15.4,2022-10-18
cherry,2,25.6,2022-09-01
bread,81,15.4,2021-11-13
cherry,86,25.6,2023-06-03
cigarettes,78,123.0,2022-06-21
apple,92,10.5,2023-07-25
apple,40,10.5,2022-05-17
mango,24,250.99,2022-10-05
apple,27,10.5,2021-11-29
bread,12,15.4,2023-05-28
mango,73,250.99,2021-04-23
bread,39,15.4,2023-07-12
bread,42,15.4,2021-04-10
mango,51,250.99,2023-03-21
cigarettes,77,123.0,2021-10-27
bread,53,15.4,2021-02-25
cigarettes,46,123.0,2023-07-11
pear,22,15.7,2023-04-23
pear,31,15.7,2023-05-13
cherry,32,25.6,2023-09-21
bread,40,15.4,2022-09-17
cherry,52,25.6,2023-07-19
bread,94,15.4,2022-02-26
cherry,34,25.6,2021-01-30
mango,90,250.99,2021-11-04
cherry,49,25.6,2023-08-11
apple,70,10.5,2021-10-08
apple,32,10.5,2022-04-25
pear,32,15.7,2023-11-27
mango,17,250.99,2021-03-30
apple,37,10.5,2022-02-27
pear,50,15.7,2022-10-15
bread,26,15.4,2021-03-22
pear,99,15.7,2021-02-19
pear,74,15.7,2022-04-12
apple,2,10.5,2023-06-06
cherry,11,25.6,2023-05-25
pear,39,15.7,2023-07-12
cigarettes,27,123.0,2022-01-02
cigarettes,89,123.0,2023-07-08
bread,73,15.4,2021-06-24
bread,32,15.4,2023-05-01
cigarettes,74,123.0,2022-08-06
pear,71,15.7,2021-11-02
cigarettes,36,123.0,2021-09-14
mango,17,250.99,2022-10-06
pear,88,15.7,2023-11-14
cherry,55,25.6,2023-04-23
cigarettes,64,123.0,2021-03-08
bread,2,15.4,2021-06-19
bread,28,15.4,2023-01-19
bread,74,15.4,2022-10-05
bread,8,15.4,2022-01-27
cigarettes,54,123.0,2023-01-19
apple,70,10.5,2023-06-09
bread,63,15.4,2022-05-12
bread,3,15.4,2023-05-15
cherry,86,25.6,2023-04-11
cigarettes,80,123.0,2022-11-25
apple,73,10.5,2021-05-12
bread,65,15.4,2023-10-30
cherry,61,25.6,2021-01-02
cherry,60,25.6,2023-04-15
cigarettes,98,123.0,2022-09-26
mango,44,250.99,2023-04-27
cigarettes,63,123.0,2022-06-08
apple,68,10.5,2021-01-14
mango,82,250.99,2023-09-20
apple,16,10.5,2021-11-30
bread,32,15.4,2021-05-24
cigarettes,37,123.0,2022-06-29
mango,45,250.99,2022-03-19
apple,34,10.5,2022-08-26
pear,98,15.7,2023-09-18
mango,87,250.99,2022-01-28
cherry,8,25.6,2023-02-23
mango,23,250.99,2023-06-11
cherry,1,25.6,2022-09-09
pear,32,15.7,2023-07-20
mango,65,250.99,2021-08-28
cigarettes,41,123.0,2021-10-07
apple,56,10.5,2023-09-25
cherry,84,25.6,2022-04-04
mango,84,250.99,2023-01-06
apple,41,10.5,2023-07-30
apple,77,10.5,2022-01-08
bread,82,15.4,2022-03-08
cigarettes,40,123.0,2022-11-06
cherry,76,25.6,2021-05-11
cherry,64,25.6,2023-11-20
mango,80,250.99,2021-06-19
apple,53,10.5,2021-10-14
cigarettes,69,123.0,2022-02-08
bread,44,15.4,2022-08-06
mango,73,250.99,2021-08-26
apple,76,10.5,2023-10-25
pear,99,15.7,2022-08-25
cherry,81,25.6,2023-06-27
cigarettes,72,123.0,2021-11-07
cherry,18,25.6,2023-04-03
apple,48,10.5,2022-11-09
pear,32,15.7,2022-10-10
cherry,49,25.6,2021-09-05
pear,82,15.7,2021-05-04
bread,37,15.4,2023-10-09
apple,66,10.5,2022-03-05
cherry,68,25.6,2022-01-13
mango,59,250.99,2022-04-24
pear,84,15.7,2022-08-27
bread,28,15.4,2023-05-19
cherry,66,25.6,2021-11-28
cherry,26,25.6,2021-10-01
bread,28,15.4,2023-02-04
cherry,85,25.6,2021-08-19
cherry,84,25.6,2021-03-21
cherry,59,25.6,2022-06-07
mango,45,250.99,2022-03-05
apple,12,10.5,2023-11-03
pear,87,15.7,2022-10-23
mango,78,250.99,2022-11-18
cigarettes,81,123.0,2023-10-16
bread,29,15.4,2022-11-11
cigarettes,88,123.0,2023-06-02
pear,29,15.7,2023-08-23
bread,76,15.4,2022-05-26
mango,66,250.99,2021-10-26
bread,82,15.4,2023-09-25
bread,3,15.4,2022-05-09
cigarettes,33,123.0,2023-05-28
pear,67,15.7,2022-01-16
cherry,20,25.6,2021-07-19
pear,48,15.7,2023-06-21
bread,40,15.4,2021-03-04
pear,62,15.7,2021-10-03
cherry,21,25.6,2023-05-24
pear,18,15.7,2023-01-26
pear,74,15.7,2022-10-29
mango,97,250.99,2022-01-05
bread,9,15.4,2022-07-10
cherry,1,25.6,2023-02-22
cherry,54,25.6,2021-10-27
cherry,86,25.6,2021-06-08
pear,55,15.7,2023-06-29
cherry,98,25.6,2022-02-03
cigarettes,17,123.0,2023-01-20
cigarettes,44,123.0,2021-06-22
pear,45,15.7,2022-05-26
apple,8,10.5,2021-08-26
mango,72,250.99,2021-10-16
apple,45,10.5,2022-09-04
cherry,14,25.6,2023-09-17
mango,27,250.99,2023-11-17
cigarettes,51,123.0,2021-05-10
pear,35,15.7,2023-07-06
cherry,93,25.6,2022-03-01
pear,83,15.7,2022-11-27
bread,78,15.4,2021-06-09
mango,79,250.99,2022-01-29
pear,14,15.7,2021-02-27
cherry,64,25.6,2021-01-29
cherry,99,25.6,2023-08-14
cherry,28,25.6,2021-07-28
mango,11,250.99,2023-06-12
apple,76,10.5,2021-03-25
cherry,54,25.6,2022-03-09
mango,65,250.99,2023-02-17
cherry,98,25.6,2023-02-14
pear,30,15.7,2023-01-02
apple,71,10.5,2021-02-25
cigarettes,36,123.0,2021-02-03
apple,3,10.5,2021-08-05
bread,82,15.4,2023-08-15
cigarettes,41,123.0,2022-05-30
apple,35,10.5,2021-02-15
cherry,71,25.6,2021-01-08
bread,16,15.4,2022-04-14
apple,69,10.5,2023-06-03
mango,7,250.99,2023-09-27
mango,1,250.99,2023-04-07
apple,58,10.5,2022-05-27
cherry,39,25.6,2021-05-06
bread,15,15.4,2022-03-24
cherry,81,25.6,2023-11-13
pear,22,15.7,2022-05-06
apple,77,10.5,2023-06-18
bread,3,15.4,2023-05-05
cherry,79,25.6,2022-10-13
mango,71,250.99,2023-01-19
pear,44,15.7,2021-06-06
pear,46,15.7,2022-08-15
bread,18,15.4,2021-08-16
pear,95,15.7,2023-10-23
pear,80,15.7,2022-02-17
cherry,24,25.6,2023-07-15
bread,66,15.4,2021-04-11
pear,30,15.7,2023-04-15
apple,43,10.5,2023-06-27
bread,98,15.4,2021-09-16
bread,42,15.4,2021-02-15
apple,6,10.5,2023-09-28
cigarettes,99,123.0,2023-10-03
bread,22,15.4,2022-06-14
cherry,39,25.6,2021-03-18
apple,35,10.5,2023-09-19
bread,12,15.4,2022-11-15
apple,66,10.5,2022-11-12
cigarettes,25,123.0,2023-07-28
pear,72,15.7,2022-03-28
apple,19,10.5,2021-03-30
bread,66,15.4,2021-11-25
pear,76,15.7,2021-01-02
cigarettes,6,123.0,2023-07-17
pear,53,15.7,2021-06-13
mango,75,250.99,2023-11-26
pear,57,15.7,2021-07-05
bread,44,15.4,2022-09-02
apple,68,10.5,2022-03-18
mango,65,250.99,2021-06-02
apple,8,10.5,2023-09-24
mango,10,250.99,2022-07-05
cherry,46,25.6,2023-03-05
pear,5,15.7,2022-09-06
bread,50,15.4,2022-10-18
pear,50,15.7,2023-11-11
mango,74,250.99,2021-05-18
cigarettes,84,123.0,2023-08-24
bread,64,15.4,2022-04-03
cigarettes,64,123.0,2022-08-03
bread,46,15.4,2022-01-16
cherry,11,25.6,2021-06-22
mango,24,250.99,2023-08-26
cherry,61,25.6,2022-10-25
apple,74,10.5,2022-10-06
cherry,55,25.6,2023-01-30
bread,72,15.4,2022-02-25
mango,42,250.99,2023-01-12
pear,13,15.7,2022-09-07
cherry,67,25.6,2023-10-13
cigarettes,3,123.0,2022-07-18
bread,57,15.4,2022-09-08
cigarettes,14,123.0,2021-02-02
pear,1,15.7,2021-02-12
pear,78,15.7,2022-07-07
apple,35,10.5,2023-08-18
cigarettes,28,123.0,2022-10-01
cherry,31,25.6,2022-03-01
apple,37,10.5,2021-09-27
pear,88,15.7,2021-08-24
apple,46,10.5,2022-06-30
apple,92,10.5,2022-11-17
apple,58,10.5,2022-05-12
cherry,36,25.6,2022-09-30
pear,40,15.7,2022-04-19
pear,49,15.7,2022-09-20
mango,25,250.99,2022-10-18
apple,65,10.5,2023-10-20
apple,17,10.5,2023-05-27
cherry,6,25.6,2022-10-13
mango,51,250.99,2022-05-23
apple,11,10.5,2023-08-03
bread,13,15.4,2023-11-01
cherry,46,25.6,2021-02-20
cigarettes,43,123.0,2022-02-15
pear,13,15.7,2023-08-14
cherry,62,25.6,2022-03-15
bread,88,15.4,2023-11-14
cherry,18,25.6,2021-04-23
cigarettes,79,123.0,2023-03-28
cherry,12,25.6,2022-09-04
mango,39,250.99,2021-01-23
pear,40,15.7,2021-05-03
cigarettes,70,123.0,2022-07-30
bread,38,15.4,2021-02-15
bread,5,15.4,2023-09-28
cigarettes,24,123.0,2023-01-18
pear,72,15.7,2023-09-23
cigarettes,2,123.0,2022-07-25
pear,7,15.7,2021-07-05
pear,36,15.7,2022-09-26
pear,61,15.7,2023-08-06
mango,67,250.99,2022-03-04
mango,33,250.99,2022-05-10
apple,17,10.5,2022-01-20
bread,70,15.4,2022-09-27
bread,28,15.4,2021-09-26
mango,38,250.99,2023-11-07
mango,70,250.99,2023-08-25
cigarettes,49,123.0,2023-11-24
cherry,69,25.6,2023-05-06
mango,89,250.99,2023-04-07
cherry,67,25.6,2023-03-22
pear,86,15.7,2022-07-28
cigarettes,61,123.0,2021-02-05
pear,81,15.7,2023-09-22
cherry,41,25.6,2021-10-27
cigarettes,7,123.0,2021-01-21
cigarettes,26,123.0,2022-07-30
apple,15,10.5,2022-09-26
pear,10,15.7,2023-03-28
cigarettes,71,123.0,2023-11-03
bread,17,15.4,2021-03-17
apple,20,10.5,2023-10-11
mango,32,250.99,2022-03-20
pear,59,15.7,2023-08-07
pear,18,15.7,2021-10-11
mango,18,250.99,2023-11-13
cigarettes,76,123.0,2023-07-25
bread,71,15.4,2021-11-24
